,return,zip
234,23.557837511326937,32819
235,24.52568780257161,32821
236,68.58146270901447,32822
237,60.08578658935928,32824
238,58.66200591938866,32825
239,67.27888259860718,32826
240,44.99002636746267,32827
241,56.033466526840414,32828
242,52.086508024639066,32829
243,42.2403928674761,32832
244,42.957598996729885,32833
245,65.54134837385388,32835
246,34.30947828581838,32836
247,43.803160110734105,32837
248,65.57072963691762,32839
249,40.49079754601227,32901
250,70.70291240274871,32903
251,63.10679611650486,32904
252,55.552031815611734,32905
253,61.96213494726213,32907
254,65.17229252361642,32908
255,54.794520547945204,32909
256,47.82116461009418,32920
257,86.44278247726558,32926
258,86.64811094771652,32927
259,43.667531133944756,32931
260,65.20600115100017,32934
261,14.655822491684345,32935
262,40.986160439405516,32937
263,20.255718804786284,32940
264,35.7305445375372,32948
265,8.192214398877294,32949
266,179.60140656588848,32950
267,75.01770703985244,32951
268,69.84459374893089,32952
269,54.54728348880698,32953
270,42.97701014889127,32955
271,58.74734117244015,32958
272,65.74801860273274,32960
273,102.59733740187318,32962
274,86.19902832281547,32963
275,67.76663962591623,32966
276,66.64068283647543,32967
277,30.06570334801396,32968
278,150.96393439361228,32976
279,116.60591161369705,33004
280,45.89756402310077,33009
281,27.157389525271086,33010
282,56.01335586145415,33012
283,91.47347762220582,33014
284,1.835861865679004,33015
285,40.89940498766756,33016
286,26.57446121538217,33018
287,34.80648974991912,33019
288,53.85495903362274,33020
289,22.385713797310647,33021
290,103.92457336257179,33023
291,24.410845080361415,33024
292,36.23701105741395,33025
293,-11.074934674127078,33026
294,29.969523249738412,33027
295,8.99465775200074,33028
296,5.697594315743449,33029
297,36.07833022240637,33030
298,61.475167605293734,33031
299,33.05531893004202,33032
300,67.55963877770742,33033
301,65.6769578687048,33035
302,99.26478917035084,33036
303,179.07032396417705,33037
304,46.02050132155097,33040
305,28.916030705530932,33042
306,28.744192991632,33043
307,46.124961224639435,33050
308,147.77504877664765,33051
309,24.031431788095826,33055
310,26.116723263638125,33056
311,75.6599632506145,33060
312,77.23482022361976,33062
313,17.580837500411892,33063
314,42.99845462745553,33064
315,20.425451603910048,33065
316,73.47928013067865,33066
317,5.187849687262227,33067
318,76.08551591237703,33068
319,81.07131246567701,33069
320,46.21107568260531,33070
321,16.566265060241843,33071
322,23.167030815667687,33073
323,20.326823435631724,33076
324,67.27994040752614,33125
325,12.522349108248095,33126
326,84.46986512139132,33129
327,-8.222033003780357,33133
328,45.70203331257788,33134
329,36.57837895761987,33135
330,24.410375711373984,33137
331,27.851360277596115,33138
332,-40.29141760455923,33139
333,-93.22279895719639,33140
334,-17.917957959630254,33141
335,29.507043939194716,33143
336,3.288481580800632,33144
337,9.8439993672455,33145
338,36.821887249578005,33146
339,-124.09855833331594,33149
340,51.49302661393297,33154
341,32.569908654884436,33155
342,45.06219804222349,33156
343,63.52390020140145,33157
344,50.89327748537098,33158
345,-48.26130559992495,33160
346,7.427201090558146,33161
347,45.177445649765716,33162
348,14.919304797474133,33165
349,9.061158918240086,33166
350,21.56770568994357,33169
351,59.06292260731223,33170
352,-60.26988977113542,33172
353,11.674604419283217,33173
354,11.677111129075302,33174
355,11.656424574155448,33175
356,32.757475496169334,33176
357,25.357545376153983,33177
358,29.74787789290076,33178
359,65.83707848694183,33179
360,24.97578922551711,33180
361,180.05298063402694,33181
362,-8.179633417570944,33182
363,25.749953582485997,33183
364,-8.438818565399862,33184
365,15.89989436434864,33185
366,10.960619623083348,33186
367,56.602099384352634,33187
368,29.921954657649703,33189
369,0.00378288289063682,33190
370,22.974599991337744,33193
371,-7.339449541284404,33194
372,8.674086380448369,33196
373,78.56309380823265,33301
374,25.64293852912982,33304
375,-7.931866911772005,33305
376,51.38598634525129,33306
377,71.50624201943651,33308
378,36.587380815124014,33309
379,36.857983242108325,33312
380,28.96222238101825,33313
381,46.412693335137426,33314
382,80.17306815751977,33315
383,141.06078448014864,33316
384,35.428188824947426,33317
385,62.18901700730674,33319
386,22.577093324991132,33321
387,49.38927608209371,33322
388,14.894567722023552,33323
389,24.85309230179153,33324
390,27.753728265638006,33325
391,34.2935969988105,33326
392,8.220570519747755,33327
393,4.638590948811218,33328
394,16.18628120202338,33330
395,12.018233603255094,33331
396,25.834630142737687,33332
397,78.96314962383059,33334
398,46.81963415387501,33351
399,62.50471628920411,33401
400,31.445849809686955,33403
401,107.42362421777662,33404
402,80.70159654520529,33405
403,56.37078168747335,33406
404,57.60857259275687,33407
405,115.09710089650298,33408
406,85.04309368603383,33409
407,11.114868772842232,33410
408,9.631732427809567,33411
409,22.353535192310357,33412
410,17.574957058779912,33413
411,15.861290496939581,33414
412,59.557434741217875,33415
413,64.00180577976813,33417
414,36.570569800543176,33418
415,16.32588173283654,33426
416,3.6428965423792663,33428
417,10.68215974895073,33431
418,42.35908788883959,33432
419,3.2470377900020955,33433
420,19.423738066814252,33434
421,74.7377726080174,33435
422,10.52898722182401,33436
423,-3.815506617939758,33437
424,90.63568788123749,33440
425,20.428995901569667,33441
426,0.35965366714599933,33442
427,53.643655574224645,33444
428,18.34614674778421,33445
429,7.049275907464929,33446
430,-25.510000114050758,33449
431,44.57944209514713,33455
432,14.701878573373264,33458
433,63.80341782781378,33460
434,48.392296678079475,33461
435,47.27482719082175,33462
436,22.874436019811228,33463
437,1.7572699814334676,33467
438,87.71128369118318,33469
439,20.98572710219965,33470
440,136.94370709040896,33471
441,-0.03781409200965304,33472
442,-31.588667806820638,33473
443,16.6970251460452,33477
444,29.465379525716713,33478
445,-7.827881401471871,33480
446,41.35219453549568,33483
447,-7.607312826443118,33484
448,38.15791742101627,33486
449,37.6983810182087,33487
450,-0.024667065307523897,33496
451,-15.630617692422943,33498
452,50.18131571035909,33510
453,29.054077734577017,33511
454,262.1517787510305,33513
455,69.81372661143604,33523
456,71.14706509920771,33525
457,94.4317003713816,33527
458,24.721204139921298,33534
459,11.897564349168652,33540
460,-3.7654416282658136,33541
461,9.641999252424103,33542
462,25.206285604659595,33543
463,19.907855484792012,33544
464,21.034180543382995,33545
465,30.66257272011608,33547
466,14.192280076229851,33548
467,31.550659225735807,33549
468,5.851712917903178,33556
469,17.159989936108207,33558
470,33.47944408353148,33559
471,36.98360829734912,33563
472,57.85456006428284,33565
473,16.91491875648388,33566
474,116.14173198579661,33567
475,15.649975723471176,33569
476,24.365482233501652,33570
477,25.640683474762856,33572
478,27.894683718587398,33573
479,59.29998937506671,33576
480,36.15879307697455,33578
481,19.01461794000423,33579
482,35.6937020419541,33584
483,18.467567939844635,33592
484,28.789386797094625,33594
485,32.75730458419133,33596
486,166.6222386810786,33597
487,-0.20836455329686898,33598
488,42.659036038391854,33602
489,57.05990241434067,33606
490,40.087799175025914,33609
491,17.09295738485507,33611
492,55.5107348021216,33613
493,56.029954522861246,33614
494,68.36457946998884,33615
495,89.66146034979695,33616
496,54.30553736490275,33617
497,24.268764669183398,33618
498,24.812687685609653,33624
499,5.225700359022821,33625
500,8.317620312713167,33626
501,0.18548389074100885,33629
502,61.291168493818624,33634
503,22.287548329835968,33635
504,41.41761009876791,33637
505,14.307297848581149,33647
506,81.26997901725682,33701
507,89.87002189134554,33702
508,83.33214142825747,33703
509,98.61535486032123,33704
510,73.5200305810169,33705
511,55.17696070649745,33706
512,112.68105811078541,33707
513,146.98776254103544,33708
514,68.26446352985923,33709
515,92.71109897177402,33710
516,98.73441949330363,33713
517,55.26850124524345,33715
518,215.74803149606302,33716
519,92.68894544986787,33755
520,84.20447134290629,33756
521,135.6853526043647,33759
522,100.51497123366661,33760
523,39.69378717804717,33761
524,39.43398837343416,33762
525,99.66473335943292,33763
526,32.99086422751259,33764
527,139.14070659517915,33765
528,74.64963430547395,33767
529,87.87146287535809,33770
530,92.97657479314793,33771
531,48.36505124873687,33772
532,84.90579520272584,33773
533,54.98741907581033,33774
534,67.24112483613348,33776
535,78.29795089354238,33777
536,100.5488078999494,33778
537,89.12767625262357,33781
538,121.49403470974987,33782
539,64.45759033961063,33786
540,17.189109655424875,33801
541,75.98989576772378,33803
542,50.577874797562984,33805
543,39.532232355988114,33809
544,32.00688341832452,33810
545,38.13945189921725,33811
546,58.273630589397364,33812
547,40.40750666032724,33813
548,62.26662900521623,33823
549,175.42692405313,33825
550,-15.025486490000542,33827
551,38.364681568051786,33830
552,39.834127760245,33837
553,77.15571297267653,33838
554,65.47378706791642,33839
555,189.4109360465082,33841
556,-0.645663514170559,33843
557,36.76470588235294,33844
558,31.327971038801223,33850
559,103.66613572625636,33852
560,81.25781232920349,33853
561,27.86499871891141,33860
562,62.007864066714134,33868
563,132.439693026949,33870
564,22.202051008730805,33872
565,50.160444502275325,33875
566,74.19103113998615,33876
567,92.73146547506009,33880
568,108.68890357171878,33881
569,11.563673813205472,33884
570,43.913759397653486,33896
571,35.01723365204234,33897
572,49.52655664403545,33898
573,34.81146524387081,33901
574,32.00492043254618,33903
575,47.90874524714829,33904
576,43.09500522391768,33905
577,57.14285714285714,33907
578,24.19402385984099,33908
579,41.238658410862556,33912
580,1.9609565403246727,33913
581,40.04393632084472,33914
582,25.116279069768144,33917
583,24.56160827560006,33919
584,50.82008913541328,33920
585,92.19174841171962,33921
586,95.65250868699522,33922
587,133.16543433407483,33924
588,-7.0573075306806805,33928
589,132.46836103240472,33931
590,102.79631134608238,33935
591,55.72683162587566,33936
592,11.791419294396828,33946
593,-24.098645302187517,33947
594,38.56743492258525,33948
595,32.734993768486305,33950
596,50.13760028717565,33952
597,-2.6676202411914174,33953
598,32.07145671719571,33954
599,47.24041272200441,33955
600,69.00852235415404,33956
601,64.89190899781777,33957
602,1.9341847125069516,33966
603,32.9556945799926,33967
604,63.345977687507016,33972
605,-27.577445377314074,33973
606,18.655565253193867,33980
607,66.38052853513766,33981
608,36.335862220864726,33982
609,27.975705049850646,33983
610,24.47159506930054,33990
611,30.392460372721537,33991
612,-39.017305298198664,34102
613,79.6970108114092,34103
614,-12.621516486946705,34104
615,49.159920402309766,34105
616,57.15324255991649,34108
617,49.903365648971764,34109
618,54.757062914690046,34110
619,59.455837228727134,34112
620,50.49251384191008,34113
621,37.78404188719114,34114
622,41.58100524062752,34116
623,33.67744004480598,34117
624,3.77690978027698,34119
625,22.107169435101024,34120
626,58.99249812835898,34134
627,20.294042950283163,34135
628,17.403203790150464,34201
629,11.810047420308228,34202
630,-0.12856214086013665,34203
631,62.12026065144342,34205
632,26.828805632013097,34207
633,52.397357413707454,34208
634,53.7122403391019,34209
635,41.26779078354154,34210
636,22.509065880683096,34211
637,48.346762989719366,34212
638,15.915085317900246,34216
639,28.238148094032017,34217
640,34.033481351546335,34219
641,39.32825004546424,34221
642,55.881040737065035,34222
643,49.56017896436965,34223
644,42.46963311924905,34224
645,-15.305799925357555,34228
646,5.178899508729267,34231
647,23.493638653036175,34232
648,-2.073390556453194,34233
649,27.843365767993884,34234
650,43.12648192112272,34235
651,39.404686443626545,34236
652,38.08881475203438,34237
653,67.69764324876432,34239
654,85.65565677226506,34242
655,17.15162767446191,34243
656,92.92932013998642,34251
657,113.91889784825686,34266
658,91.39610402765416,34269
659,94.96408005230803,34286
660,59.04019113497894,34287
661,101.81193783318167,34420
662,82.56880733944955,34428
663,78.24296499656829,34429
664,92.09300861686891,34431
665,57.07761625011473,34432
666,53.34784002678715,34433
667,107.88722921199209,34434
668,62.5883035382458,34436
669,92.8198178626449,34442
670,33.247332165302105,34446
671,77.50022049547879,34448
672,308.7014101713573,34449
673,41.40169592525108,34450
674,80.15055297684778,34452
675,67.25380304243394,34453
676,72.01868952061567,34461
677,58.51649315385601,34465
678,25.649832007074952,34470
679,83.35260149408718,34471
680,32.51538717582636,34472
681,114.69940048355518,34474
682,141.15778484634518,34475
683,62.15166708225601,34476
684,36.347228330491745,34479
685,73.39262985431314,34480
686,52.36999603049042,34482
687,10.976879512664967,34484
688,228.8230366721101,34488
689,65.46644844517249,34491
690,74.65817642164731,34601
691,71.08139265630405,34602
692,51.62215986087695,34604
693,65.90744625922895,34606
694,114.50128867016834,34607
695,61.534803120841396,34608
696,68.19579507973084,34609
697,86.04468236061611,34610
698,66.5346645449147,34613
699,21.082913032104486,34637
700,11.770509630485432,34638
701,34.511092851273624,34639
702,162.10963957265042,34652
703,35.88557603321404,34653
704,14.814252208764314,34654
705,23.656602699521816,34655
706,63.735737740661925,34667
707,103.33552199829161,34668
708,20.844781045117035,34669
709,85.96137418660793,34677
710,127.8686519641189,34681
711,68.01074782841974,34683
712,44.35112686737062,34684
713,31.320749121494153,34685
714,79.67607651889705,34688
715,47.596497171117576,34689
716,176.0169061181159,34690
717,181.93613706863397,34691
718,63.54607495148834,34695
719,96.38765851467737,34698
720,46.31008789305076,34705
721,37.80415405558044,34711
722,51.78237655160979,34714
723,57.52303955925696,34715
724,76.22134644050624,34731
725,64.24798261802009,34734
726,68.10256778688657,34736
727,77.61594723277351,34737
728,63.74886449894136,34741
729,40.62850232542144,34743
730,29.92988820534243,34744
731,44.561567679841446,34746
732,8.20458632070655,34747
733,47.781332503235404,34748
734,150.69672551285998,34753
735,66.49731627042856,34756
736,36.91275167785333,34758
737,67.79448675520257,34759
738,63.751532488761676,34761
739,43.067675237655315,34769
740,63.187645368195135,34771
741,20.135103095437202,34772
742,148.19222723554026,34785
743,50.35795939862291,34786
744,53.69575030848212,34787
745,60.36754396847315,34788
746,49.054913708301605,34797
747,110.65248520663677,34945
748,14.333091120490977,34949
749,36.0666273920424,34951
750,28.23740436114986,34952
751,38.82560895702349,34953
752,64.10336866786987,34957
753,21.600589446250048,34972
754,36.52036918254204,34974
755,103.60809419706767,34981
756,24.611574446446237,34982
757,34.644048416516945,34983
758,63.57446829579314,34984
759,24.324435226303578,34986
760,44.638901689892776,34987
761,28.79608410198868,34990
762,61.08366147127218,34994
763,15.485538558444667,34996
764,40.349455763909035,34997
